total_loss	policy_loss	value_loss	entropy_loss	kl_divergence	
1.271959	1.327104	1.306142	0.827839	0.934572	
60.512455	63.104263	43.938747	55.087227	32.662601	
38.650391	38.892284	28.494631	26.934999	28.018211	
0.000191	0.000197	0.000147	0.000172	0.000118	
0.000103	0.000097	0.000122	0.000078	0.000096	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
3.095997	2.011574	2.254912	1.309441	1.271856	
1.327007	1.306020	0.827761	0.934476	0.954666	
3.096194	2.011720	2.255084	1.309560	1.271959	
1.327104	1.306142	0.827839	0.934572	0.954788	
63.104263	43.938747	55.087227	32.662601	38.650391	
38.892284	28.494631	26.934999	28.018211	21.429749	
0.000197	0.000147	0.000172	0.000118	0.000103	
0.000097	0.000122	0.000078	0.000096	0.000122	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
2.011574	2.254912	1.309441	1.271856	1.327007	
1.306020	0.827761	0.934476	0.954666	0.934084	
2.011720	2.255084	1.309560	1.271959	1.327104	
1.306142	0.827839	0.934572	0.954788	0.934198	
43.938747	55.087227	32.662601	38.650391	38.892284	
28.494631	26.934999	28.018211	21.429749	22.990875	
0.000147	0.000172	0.000118	0.000103	0.000097	
0.000122	0.000078	0.000096	0.000122	0.000114	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
2.254912	1.309441	1.271856	1.327007	1.306020	
0.827761	0.934476	0.954666	0.934084	0.731593	
2.255084	1.309560	1.271959	1.327104	1.306142	
0.827839	0.934572	0.954788	0.934198	0.731713	
55.087227	32.662601	38.650391	38.892284	28.494631	
26.934999	28.018211	21.429749	22.990875	24.162140	
0.000172	0.000118	0.000103	0.000097	0.000122	
0.000078	0.000096	0.000122	0.000114	0.000120	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
1.309441	1.271856	1.327007	1.306020	0.827761	
0.934476	0.954666	0.934084	0.731593	0.015799	
1.309560	1.271959	1.327104	1.306142	0.827839	
0.934572	0.954788	0.934198	0.731713	0.015909	
32.662601	38.650391	38.892284	28.494631	26.934999	
28.018211	21.429749	22.990875	24.162140	24.159473	
0.000118	0.000103	0.000097	0.000122	0.000078	
0.000096	0.000122	0.000114	0.000120	0.000110	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
1.271856	1.327007	1.306020	0.827761	0.934476	
0.954666	0.934084	0.731593	0.015799	-0.078111	
1.271959	1.327104	1.306142	0.827839	0.934572	
0.954788	0.934198	0.731713	0.015909	-0.078003	
38.650391	38.892284	28.494631	26.934999	28.018211	
21.429749	22.990875	24.162140	24.159473	16.622601	
0.000103	0.000097	0.000122	0.000078	0.000096	
0.000122	0.000114	0.000120	0.000110	0.000108	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
1.327007	1.306020	0.827761	0.934476	0.954666	
0.934084	0.731593	0.015799	-0.078111	-0.282280	
1.327104	1.306142	0.827839	0.934572	0.954788	
0.934198	0.731713	0.015909	-0.078003	-0.282153	
38.892284	28.494631	26.934999	28.018211	21.429749	
22.990875	24.162140	24.159473	16.622601	23.061779	
0.000097	0.000122	0.000078	0.000096	0.000122	
0.000114	0.000120	0.000110	0.000108	0.000127	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
1.306020	0.827761	0.934476	0.954666	0.934084	
0.731593	0.015799	-0.078111	-0.282280	-0.060144	
1.306142	0.827839	0.934572	0.954788	0.934198	
0.731713	0.015909	-0.078003	-0.282153	-0.060038	
28.494631	26.934999	28.018211	21.429749	22.990875	
24.162140	24.159473	16.622601	23.061779	18.171589	
0.000122	0.000078	0.000096	0.000122	0.000114	
0.000120	0.000110	0.000108	0.000127	0.000106	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.827761	0.934476	0.954666	0.934084	0.731593	
0.015799	-0.078111	-0.282280	-0.060144	0.026266	
0.827839	0.934572	0.954788	0.934198	0.731713	
0.015909	-0.078003	-0.282153	-0.060038	0.026356	
26.934999	28.018211	21.429749	22.990875	24.162140	
24.159473	16.622601	23.061779	18.171589	18.898054	
0.000078	0.000096	0.000122	0.000114	0.000120	
0.000110	0.000108	0.000127	0.000106	0.000090	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.934476	0.954666	0.934084	0.731593	0.015799	
-0.078111	-0.282280	-0.060144	0.026266	0.275584	
0.934572	0.954788	0.934198	0.731713	0.015909	
-0.078003	-0.282153	-0.060038	0.026356	0.275689	
28.018211	21.429749	22.990875	24.162140	24.159473	
16.622601	23.061779	18.171589	18.898054	21.919783	
0.000096	0.000122	0.000114	0.000120	0.000110	
0.000108	0.000127	0.000106	0.000090	0.000104	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.954666	0.934084	0.731593	0.015799	-0.078111	
-0.282280	-0.060144	0.026266	0.275584	0.176502	
0.954788	0.934198	0.731713	0.015909	-0.078003	
-0.282153	-0.060038	0.026356	0.275689	0.176593	
21.429749	22.990875	24.162140	24.159473	16.622601	
23.061779	18.171589	18.898054	21.919783	24.680407	
0.000122	0.000114	0.000120	0.000110	0.000108	
0.000127	0.000106	0.000090	0.000104	0.000091	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.934084	0.731593	0.015799	-0.078111	-0.282280	
-0.060144	0.026266	0.275584	0.176502	-0.988300	
0.934198	0.731713	0.015909	-0.078003	-0.282153	
-0.060038	0.026356	0.275689	0.176593	-0.988202	
22.990875	24.162140	24.159473	16.622601	23.061779	
18.171589	18.898054	21.919783	24.680407	32.554996	
0.000114	0.000120	0.000110	0.000108	0.000127	
0.000106	0.000090	0.000104	0.000091	0.000098	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.731593	0.015799	-0.078111	-0.282280	-0.060144	
0.026266	0.275584	0.176502	-0.988300	-0.046704	
0.731713	0.015909	-0.078003	-0.282153	-0.060038	
0.026356	0.275689	0.176593	-0.988202	-0.046623	
24.162140	24.159473	16.622601	23.061779	18.171589	
18.898054	21.919783	24.680407	32.554996	13.094354	
0.000120	0.000110	0.000108	0.000127	0.000106	
0.000090	0.000104	0.000091	0.000098	0.000081	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.015799	-0.078111	-0.282280	-0.060144	0.026266	
0.275584	0.176502	-0.988300	-0.046704	0.083729	
0.015909	-0.078003	-0.282153	-0.060038	0.026356	
0.275689	0.176593	-0.988202	-0.046623	0.083796	
24.159473	16.622601	23.061779	18.171589	18.898054	
21.919783	24.680407	32.554996	13.094354	17.027802	
0.000110	0.000108	0.000127	0.000106	0.000090	
0.000104	0.000091	0.000098	0.000081	0.000067	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
-0.078111	-0.282280	-0.060144	0.026266	0.275584	
0.176502	-0.988300	-0.046704	0.083729	0.241958	
-0.078003	-0.282153	-0.060038	0.026356	0.275689	
0.176593	-0.988202	-0.046623	0.083796	0.242021	
16.622601	23.061779	18.171589	18.898054	21.919783	
24.680407	32.554996	13.094354	17.027802	19.206532	
0.000108	0.000127	0.000106	0.000090	0.000104	
0.000091	0.000098	0.000081	0.000067	0.000063	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
-0.282280	-0.060144	0.026266	0.275584	0.176502	
-0.988300	-0.046704	0.083729	0.241958	0.133424	
-0.282153	-0.060038	0.026356	0.275689	0.176593	
-0.988202	-0.046623	0.083796	0.242021	0.133481	
23.061779	18.171589	18.898054	21.919783	24.680407	
32.554996	13.094354	17.027802	19.206532	9.640869	
0.000127	0.000106	0.000090	0.000104	0.000091	
0.000098	0.000081	0.000067	0.000063	0.000057	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
-0.060144	0.026266	0.275584	0.176502	-0.988300	
-0.046704	0.083729	0.241958	0.133424	0.162778	
-0.060038	0.026356	0.275689	0.176593	-0.988202	
-0.046623	0.083796	0.242021	0.133481	0.162829	
18.171589	18.898054	21.919783	24.680407	32.554996	
13.094354	17.027802	19.206532	9.640869	16.818670	
0.000106	0.000090	0.000104	0.000091	0.000098	
0.000081	0.000067	0.000063	0.000057	0.000051	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.026266	0.275584	0.176502	-0.988300	-0.046704	
0.083729	0.241958	0.133424	0.162778	0.015493	
0.026356	0.275689	0.176593	-0.988202	-0.046623	
0.083796	0.242021	0.133481	0.162829	0.015535	
18.898054	21.919783	24.680407	32.554996	13.094354	
17.027802	19.206532	9.640869	16.818670	13.112742	
0.000090	0.000104	0.000091	0.000098	0.000081	
0.000067	0.000063	0.000057	0.000051	0.000042	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.275584	0.176502	-0.988300	-0.046704	0.083729	
0.241958	0.133424	0.162778	0.015493	0.025606	
0.275689	0.176593	-0.988202	-0.046623	0.083796	
0.242021	0.133481	0.162829	0.015535	0.025644	
21.919783	24.680407	32.554996	13.094354	17.027802	
19.206532	9.640869	16.818670	13.112742	14.250806	
0.000104	0.000091	0.000098	0.000081	0.000067	
0.000063	0.000057	0.000051	0.000042	0.000039	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
