total_loss	policy_loss	value_loss	entropy_loss	kl_divergence	
0.000000	0.000000	0.000000	0.000000	0.000000	
1.717275	1.935327	2.399077	1.562503	1.551663	
1.833906	1.836221	1.916399	1.953914	1.377405	
1.717396	1.935434	2.399191	1.562611	1.551777	
1.834012	1.836330	1.916504	1.954042	1.377522	
75.931091	111.723518	129.184448	70.749382	100.494461	
99.790779	101.577568	103.909409	98.125076	57.126858	
0.000122	0.000107	0.000114	0.000107	0.000114	
0.000105	0.000109	0.000105	0.000127	0.000117	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
1.935327	2.399077	1.562503	1.551663	1.833906	
1.836221	1.916399	1.953914	1.377405	2.365824	
1.935434	2.399191	1.562611	1.551777	1.834012	
1.836330	1.916504	1.954042	1.377522	2.365951	
111.723518	129.184448	70.749382	100.494461	99.790779	
101.577568	103.909409	98.125076	57.126858	115.777138	
0.000107	0.000114	0.000107	0.000114	0.000105	
0.000109	0.000105	0.000127	0.000117	0.000127	
0.000000	0.000000	0.000000	0.000000	0.000000	
0.000000	0.000000	0.000000	0.000000	0.000000	
